geo_name,smoking_2015,smoking_2016,id,state,poverty_2015,poverty_2016
"Howard County, MD",0.084,0.1,24027,MD,0.052127230267466705,0.04929398253879181
"Kent County, MD",0.177,0.14,24029,MD,0.11151587646802957,0.11994093196237147
"Montgomery County, MD",0.079,0.083,24031,MD,0.06717844584220692,0.06862627651217597
"Prince George's County, MD",0.139,0.131,24033,MD,0.09638142347807334,0.09656775605086831
"Queen Anne's County, MD",0.175,0.142,24035,MD,0.07467843316821379,0.0651379954347375
"St. Mary's County, MD",0.193,0.149,24037,MD,0.07851657613785352,0.0784255421955435
"Somerset County, MD",0.24100000000000002,0.203,24039,MD,0.24677104749855028,0.25064921574737714
"Talbot County, MD",0.122,0.135,24041,MD,0.1124190700412007,0.10911824723445387
"Washington County, MD",0.20600000000000002,0.171,24043,MD,0.12891320765471154,0.12910699690842542
"Wicomico County, MD",0.188,0.18,24045,MD,0.15935037952810976,0.1630605076953009
"Worcester County, MD",0.183,0.153,24047,MD,0.1096989043903208,0.10175238020145473
"Baltimore city, MD",0.239,0.213,24510,MD,0.23662674834081976,0.2308043623369519
"Barnstable County, MA",0.142,0.121,25001,MA,0.08682556992262554,0.08227964601769912
"Berkshire County, MA",0.17,0.151,25003,MA,0.13040402644181906,0.12372482343709129
"Bristol County, MA",0.203,0.18600000000000003,25005,MA,0.12682241021500665,0.12494966794762126
"Dukes County, MA",0.121,0.146,25007,MA,0.1166094471409968,0.09090373859287607
"Essex County, MA",0.141,0.14800000000000002,25009,MA,0.11423691819643235,0.11256971108829651
"Franklin County, MA",0.187,0.154,25011,MA,0.1173376781145936,0.11299086725257709
"Hampden County, MA",0.188,0.183,25013,MA,0.1746783753245981,0.17648678535396925
"Hampshire County, MA",0.121,0.145,25015,MA,0.1469339639698278,0.14697902573489513
"Middlesex County, MA",0.114,0.122,25017,MA,0.08327202452352392,0.08246907045980814
"Nantucket County, MA",0.145,0.145,25019,MA,0.11576520318954751,0.10260540028422549
"Norfolk County, MA",0.11800000000000001,0.12300000000000001,25021,MA,0.0659752542418421,0.06737288513110183
"Plymouth County, MA",0.17800000000000002,0.172,25023,MA,0.08187244967390354,0.07995429106737625
"Suffolk County, MA",0.154,0.15,25025,MA,0.20733020311027464,0.20143073538029477
"Worcester County, MA",0.18100000000000002,0.158,25027,MA,0.11758650038478592,0.11422469953412695
"Alcona County, MI",0.295,0.159,26001,MI,0.1516610495907559,0.14930015552099535
"Alger County, MI",,0.171,26003,MI,0.14300872435746287,0.13053835159599808
"Allegan County, MI",0.19699999999999998,0.172,26005,MI,0.12712623899912173,0.11650338574339536
"Alpena County, MI",0.217,0.18899999999999997,26007,MI,0.17208910125781743,0.16283254533907277
"Antrim County, MI",0.205,0.161,26009,MI,0.14475924389924477,0.1294863387978142
"Arenac County, MI",0.315,0.179,26011,MI,0.19862878238512757,0.1920705429954253
"Baraga County, MI",0.239,0.18600000000000003,26013,MI,0.15607300188797987,0.15036519530009526
"Barry County, MI",0.21100000000000002,0.17,26015,MI,0.10952528167078868,0.09349906689266697
"Bay County, MI",0.23199999999999998,0.177,26017,MI,0.1500997245702346,0.15775145668163149
"Benzie County, MI",0.121,0.156,26019,MI,0.11552535284892838,0.11175583149588024
"Berrien County, MI",0.2,0.17,26021,MI,0.17674335533888103,0.1788685303366016
"Branch County, MI",0.14800000000000002,0.185,26023,MI,0.17729378380344887,0.17886968343367643
"Calhoun County, MI",0.258,0.187,26025,MI,0.17481760450099487,0.17004150709748436
"Cass County, MI",0.244,0.165,26027,MI,0.14716108855694335,0.14861813935383417
"Charlevoix County, MI",0.203,0.165,26029,MI,0.12341894932878095,0.1244568590937306
"Cheboygan County, MI",0.222,0.18,26031,MI,0.1817211104959266,0.18643731917086123
"Chippewa County, MI",0.222,0.207,26033,MI,0.1890505203626505,0.17672896645244973
"Clare County, MI",0.262,0.203,26035,MI,0.2611039454972385,0.24198260407675454
"Clinton County, MI",0.16399999999999998,0.16,26037,MI,0.11758434139342644,0.11353660294291068
"Crawford County, MI",0.35100000000000003,0.17300000000000001,26039,MI,0.15156832638736564,0.17163518299881936
"Delta County, MI",0.223,0.18100000000000002,26041,MI,0.17238801838214937,0.16572143452877397
"Dickinson County, MI",0.275,0.172,26043,MI,0.13790808737179988,0.14614598884261806
"Eaton County, MI",0.212,0.158,26045,MI,0.10810607979436955,0.11142648381294964
"Emmet County, MI",0.214,0.158,26047,MI,0.10833359082903316,0.10549978444293896
"Genesee County, MI",0.231,0.187,26049,MI,0.208784970678595,0.20912537272441933
"Gladwin County, MI",0.278,0.185,26051,MI,0.20698284080076262,0.20330940988835725
"Gogebic County, MI",0.136,0.188,26053,MI,0.20172158329217527,0.2062118848390299
"Grand Traverse County, MI",0.171,0.16699999999999998,26055,MI,0.10978741945100558,0.09801566165387972
"Gratiot County, MI",0.27,0.183,26057,MI,0.18892906815020863,0.18994865498381516
"Hillsdale County, MI",0.239,0.192,26059,MI,0.20148500414993606,0.18616338028169013
"Houghton County, MI",0.14300000000000002,0.183,26061,MI,0.21445531939537846,0.22774526076701318
"Huron County, MI",0.20199999999999999,0.162,26063,MI,0.14101153616446108,0.13945157711206213
"Ingham County, MI",0.19399999999999998,0.183,26065,MI,0.2240541334800202,0.2222785951857489
"Ionia County, MI",0.185,0.185,26067,MI,0.15142523753958992,0.14306634937012197
"Iosco County, MI",0.223,0.172,26069,MI,0.17653438303341903,0.16891620470796176
"Iron County, MI",0.18600000000000003,0.16,26071,MI,0.15646806226516372,0.17225182910306205
"Isabella County, MI",0.19899999999999998,0.223,26073,MI,0.30182276668275143,0.2877306935640009
"Jackson County, MI",0.212,0.19699999999999998,26075,MI,0.16987891524066848,0.16741013208493563
"Kalamazoo County, MI",0.183,0.158,26077,MI,0.18320964375790685,0.17484760859639709
"Kalkaska County, MI",0.363,0.18600000000000003,26079,MI,0.17030981576920798,0.1675123908425773
"Kent County, MI",0.17600000000000002,0.157,26081,MI,0.1526211481072751,0.14870813953676223
"Keweenaw County, MI",,0.159,26083,MI,0.1534947464595706,0.17010545621274645
"Lake County, MI",0.33899999999999997,0.209,26085,MI,0.28742732558139533,0.27239720432059544
"Lapeer County, MI",0.214,0.172,26087,MI,0.10581325440503168,0.10293778003602938
"Leelanau County, MI",,0.14400000000000002,26089,MI,0.10404115302623042,0.08677513558614935
"Lenawee County, MI",0.168,0.16399999999999998,26091,MI,0.14346771522294285,0.14380218368657674
"Livingston County, MI",0.16699999999999998,0.147,26093,MI,0.059410853727697076,0.05944917940409946
"Luce County, MI",,0.2,26095,MI,0.19542350987267024,0.21017699115044247
"Mackinac County, MI",0.242,0.191,26097,MI,0.15924153166421207,0.15519779208831647
"Macomb County, MI",0.18600000000000003,0.196,26099,MI,0.12585283111581494,0.12040564216499058
"Manistee County, MI",0.314,0.17800000000000002,26101,MI,0.16933183507649754,0.16108515057113187
"Marquette County, MI",0.212,0.18600000000000003,26103,MI,0.1698284080076263,0.16571091783745898
"Mason County, MI",0.23399999999999999,0.179,26105,MI,0.17212563294500902,0.16233857878766494
"Mecosta County, MI",0.29,0.18899999999999997,26107,MI,0.23133330030223456,0.2260263747200796
"Menominee County, MI",0.285,0.174,26109,MI,0.1616551015163197,0.15068611374816604
"Midland County, MI",0.19,0.16,26111,MI,0.13344783900989135,0.12274390243902439
"Missaukee County, MI",0.204,0.185,26113,MI,0.16810694031866055,0.1503364737550471
"Monroe County, MI",0.19899999999999998,0.175,26115,MI,0.11335292021594874,0.1084241476046612
"Montcalm County, MI",0.228,0.193,26117,MI,0.18166699926827645,0.17389857026347763
"Montmorency County, MI",0.312,0.171,26119,MI,0.1691477885652643,0.16292746678283598
"Muskegon County, MI",0.265,0.19899999999999998,26121,MI,0.19183179604419123,0.1958328541075201
"Newaygo County, MI",0.233,0.193,26123,MI,0.18202394550915937,0.1820839246753797
"Oakland County, MI",0.14800000000000002,0.136,26125,MI,0.10094642915723517,0.0955401322772924
"Oceana County, MI",0.222,0.19399999999999998,26127,MI,0.2037158385691709,0.1985541423435265
"Ogemaw County, MI",0.19899999999999998,0.183,26129,MI,0.21758104738154613,0.19971986089644514
"Ontonagon County, MI",,0.165,26131,MI,0.15531641503372953,0.15225594749794913
"Osceola County, MI",0.21100000000000002,0.201,26133,MI,0.2201032280640364,0.22650433563983532
"Oscoda County, MI",0.21899999999999997,0.18600000000000003,26135,MI,0.19796772265391513,0.19532473792023136
"Otsego County, MI",0.24100000000000002,0.16699999999999998,26137,MI,0.13837169939065674,0.1416305400058925
"Ottawa County, MI",0.161,0.15,26139,MI,0.1037651413444983,0.09934236411668822
"Presque Isle County, MI",0.159,0.158,26141,MI,0.13720296065446047,0.13541666666666666
"Roscommon County, MI",0.258,0.188,26143,MI,0.20563226132345513,0.19678799949150388
"Saginaw County, MI",0.191,0.177,26145,MI,0.182802641386623,0.17886536008595275
"St. Clair County, MI",0.25,0.172,26147,MI,0.14573408947700062,0.14129761829553353
"St. Joseph County, MI",0.222,0.18899999999999997,26149,MI,0.17181152181152182,0.16195948090124096
"Sanilac County, MI",0.248,0.182,26151,MI,0.1569184130115728,0.1568798449612403
"Schoolcraft County, MI",,0.191,26153,MI,0.2137752587481518,0.21527345209916532
"Shiawassee County, MI",0.213,0.17,26155,MI,0.14398329264346854,0.1423408272850652
"Tuscola County, MI",0.207,0.17300000000000001,26157,MI,0.1565169934886522,0.15790271827728702
"Van Buren County, MI",0.2,0.192,26159,MI,0.18826576485902546,0.17478182527196204
"Washtenaw County, MI",0.11599999999999999,0.14300000000000002,26161,MI,0.154494047972981,0.15172129214807828
"Wayne County, MI",0.209,0.215,26163,MI,0.25034187985608647,0.24504629788597787
"Wexford County, MI",0.24,0.193,26165,MI,0.17429659206983006,0.18777022853613343
"Aitkin County, MN",0.14400000000000002,0.16,27001,MN,0.12427819838316438,0.12788517488847223
"Anoka County, MN",0.17,0.161,27003,MN,0.07729691855871434,0.07358215845733158
"Becker County, MN",0.166,0.17300000000000001,27005,MN,0.1275956200349661,0.12813955612384692
"Beltrami County, MN",0.295,0.191,27007,MN,0.18826967230223335,0.19108413077226072
"Benton County, MN",0.146,0.18,27009,MN,0.14852434379291582,0.1345638275933182
"Big Stone County, MN",,0.146,27011,MN,0.14388633179907945,0.11335215812827754
"Blue Earth County, MN",0.182,0.179,27013,MN,0.19094766619519093,0.18258485850197534
"Brown County, MN",0.228,0.146,27015,MN,0.0781043046357616,0.079782824933687
"Carlton County, MN",0.155,0.193,27017,MN,0.13737285672769545,0.13072103950345149
"Carver County, MN",0.142,0.126,27019,MN,0.044017260843417984,0.04112792583045774
"Cass County, MN",0.16,0.179,27021,MN,0.16584740329130157,0.15865913852491034
"Chippewa County, MN",0.249,0.16,27023,MN,0.12194917386563785,0.10821052631578948
"Chisago County, MN",0.259,0.161,27025,MN,0.05522739003268911,0.05978996321497322
"Clay County, MN",0.171,0.155,27027,MN,0.12654179990863407,0.11907835065931766
"Clearwater County, MN",0.201,0.18899999999999997,27029,MN,0.16881908086096567,0.16703526946804795
"Cook County, MN",,0.17,27031,MN,0.1141747572815534,0.11931928060336491
"Cottonwood County, MN",,0.159,27033,MN,0.16815252890811191,0.15997869318181818
"Crow Wing County, MN",0.166,0.172,27035,MN,0.11283977971517108,0.10449098443274722
"Dakota County, MN",0.15,0.136,27037,MN,0.07706317109896961,0.07161349999510586
"Dodge County, MN",0.203,0.152,27039,MN,0.0665245625340802,0.0662942456001582
"Douglas County, MN",0.20800000000000002,0.153,27041,MN,0.09551857305587197,0.08660288400562464
"Faribault County, MN",0.17300000000000001,0.153,27043,MN,0.1354294367923848,0.12596588423968508
"Fillmore County, MN",0.16399999999999998,0.157,27045,MN,0.11148053980050851,0.12085122998828583
"Freeborn County, MN",0.18600000000000003,0.162,27047,MN,0.12113130514947978,0.11195314051227745
"Goodhue County, MN",0.193,0.166,27049,MN,0.11224489795918367,0.10933280642824211
"Grant County, MN",,0.152,27051,MN,0.090538474605062,0.11502467245193125
"Hennepin County, MN",0.141,0.13699999999999998,27053,MN,0.12453273214513591,0.11917451598227374
"Houston County, MN",0.131,0.156,27055,MN,0.10951148495632482,0.10314845817357023
"Hubbard County, MN",0.16699999999999998,0.16699999999999998,27057,MN,0.11614105645200844,0.11547107114933541
"Isanti County, MN",0.21,0.16699999999999998,27059,MN,0.07406624197087044,0.07201033237565566
"Itasca County, MN",0.20199999999999999,0.175,27061,MN,0.13569334836527622,0.13297788220409823
"Jackson County, MN",0.122,0.153,27063,MN,0.107799304520616,0.0895358143257303
"Kanabec County, MN",0.212,0.184,27065,MN,0.1416835187057634,0.13531541833428626
"Kandiyohi County, MN",0.217,0.156,27067,MN,0.11668580725428271,0.11317054504579915
"Kittson County, MN",,0.158,27069,MN,0.10886541111621498,0.11180846118084611
"Koochiching County, MN",0.163,0.171,27071,MN,0.15205275139335897,0.16921129657463807
"Lac qui Parle County, MN",,0.14300000000000002,27073,MN,0.08162374508948057,0.0846233230134159
"Lake County, MN",0.18600000000000003,0.14800000000000002,27075,MN,0.12952236254866584,0.11956935975609756
"Lake of the Woods County, MN",,0.158,27077,MN,0.09326824254881809,0.08120770432066632
"Le Sueur County, MN",0.131,0.153,27079,MN,0.09064017821275974,0.08546789929477107
"Lincoln County, MN",0.20800000000000002,0.147,27081,MN,0.09297374024130589,0.11601423487544484
"Lyon County, MN",0.18100000000000002,0.152,27083,MN,0.14076246334310852,0.1386292199044781
"McLeod County, MN",0.135,0.152,27085,MN,0.0808485429772349,0.08135698372860325
"Mahnomen County, MN",0.354,0.251,27087,MN,0.24926144756277696,0.22405485544848036
"Marshall County, MN",,0.14300000000000002,27089,MN,0.07880609834657505,0.07490877870787722
"Martin County, MN",0.183,0.149,27091,MN,0.11403202474185664,0.1160907399024194
"Meeker County, MN",0.212,0.156,27093,MN,0.10056850733771099,0.09350419796730004
"Mille Lacs County, MN",0.254,0.188,27095,MN,0.12205270457697642,0.11777301927194861
"Morrison County, MN",0.209,0.172,27097,MN,0.11346360978612094,0.11724967610586712
"Mower County, MN",0.14400000000000002,0.16899999999999998,27099,MN,0.13965615158242553,0.13956912585244885
"Murray County, MN",,0.147,27101,MN,0.0919389458621512,0.09165361917379261
"Nicollet County, MN",0.066,0.155,27103,MN,0.12412132257224681,0.11841892110805119
"Nobles County, MN",0.095,0.16699999999999998,27105,MN,0.15585391043094546,0.14095345345345345
"Norman County, MN",0.19399999999999998,0.16699999999999998,27107,MN,0.12929848693259974,0.11723925435217994
"Olmsted County, MN",0.115,0.132,27109,MN,0.09045930117336723,0.09230488027782854
"Otter Tail County, MN",0.17,0.14800000000000002,27111,MN,0.09982108377176667,0.09689075334014877
"Pennington County, MN",0.18899999999999997,0.16399999999999998,27113,MN,0.09296609556856791,0.08722270239124172
"Pine County, MN",0.18600000000000003,0.187,27115,MN,0.1463085780919758,0.1369014910063377
"Pipestone County, MN",,0.157,27117,MN,0.12920857017927415,0.12731481481481483
"Polk County, MN",0.235,0.175,27119,MN,0.13122469802192016,0.1299812432130047
"Pope County, MN",0.15,0.145,27121,MN,0.09421302767682416,0.09539748953974896
"Ramsey County, MN",0.145,0.161,27123,MN,0.16462929264423967,0.1588765911417589
"Red Lake County, MN",,0.158,27125,MN,0.10705414803775459,0.10423940149625935
"Redwood County, MN",0.188,0.16899999999999998,27127,MN,0.11817652010619699,0.11590685470646113
"Renville County, MN",0.147,0.153,27129,MN,0.11108861442937167,0.10479901558654635
"Rice County, MN",0.10300000000000001,0.156,27131,MN,0.11444291122669215,0.1170839469808542
"Rock County, MN",,0.15,27133,MN,0.11408104351544959,0.10688658027203599
"Roseau County, MN",0.105,0.162,27135,MN,0.10654083957045232,0.08369671330946957
"St. Louis County, MN",0.221,0.193,27137,MN,0.16032013129330133,0.15529080314584082
"Scott County, MN",0.132,0.14,27139,MN,0.05713674614822955,0.057371576212387324
"Sherburne County, MN",0.23800000000000002,0.16,27141,MN,0.07899840097982513,0.07175946748223441
"Sibley County, MN",,0.152,27143,MN,0.10686816893806504,0.09771633800908043
"Stearns County, MN",0.136,0.147,27145,MN,0.13470539647577093,0.1365173490370755
"Steele County, MN",0.141,0.161,27147,MN,0.10367501602072943,0.09443038678641938
"Stevens County, MN",,0.166,27149,MN,0.1838016177096637,0.17431583430944522
"Swift County, MN",0.239,0.16,27151,MN,0.12450656139976528,0.12364843164543411
"Todd County, MN",0.152,0.165,27153,MN,0.14699424120644652,0.13524300503055753
"Traverse County, MN",,0.155,27155,MN,0.10218759364698832,0.09228441754916793
"Wabasha County, MN",0.14300000000000002,0.141,27157,MN,0.07304060434372049,0.06622485207100592
"Wadena County, MN",,0.17,27159,MN,0.16448445171849427,0.15495160089352197
"Waseca County, MN",,0.158,27161,MN,0.08650344557118046,0.07811004111054795
"Washington County, MN",0.154,0.131,27163,MN,0.05393229766645822,0.05100907844033701
"Watonwan County, MN",,0.145,27165,MN,0.10849013308857273,0.11718102257024413
"Wilkin County, MN",,0.162,27167,MN,0.09900521080056846,0.09176208651399491
"Winona County, MN",0.152,0.171,27169,MN,0.14728813919398356,0.13908031308490726
"Wright County, MN",0.16,0.163,27171,MN,0.061568159703694406,0.05555210243341517
"Yellow Medicine County, MN",0.299,0.154,27173,MN,0.11915627218334854,0.11333604391136409
"Adams County, MS",0.23,0.218,28001,MS,0.30075035489758667,0.3039145421657964
"Alcorn County, MS",0.23,0.19899999999999998,28003,MS,0.211756993006993,0.1992961204779833
"Amite County, MS",0.26899999999999996,0.20800000000000002,28005,MS,0.22409051622534767,0.2797297297297297
"Attala County, MS",0.2,0.198,28007,MS,0.2600816066981082,0.24381663113006397
"Benton County, MS",0.256,0.21,28009,MS,0.21027536059125046,0.22674698795180723
"Bolivar County, MS",0.21600000000000003,0.226,28011,MS,0.3709013838673482,0.37800762452346726
"Calhoun County, MS",0.23600000000000002,0.19899999999999998,28013,MS,0.2594993448727674,0.2633736279005141
